desc_id,vector_id,sample_k,sent_id,pair_id,frame,entity,lang,mention_script,cell_type,site,mse,cos,desc_lang,desc_len
POL-DOM-02|zh|baseline|hanzi#010#siteB#k1,POL-DOM-02|zh|baseline|hanzi#010#siteB,1,POL-DOM-02|zh|baseline|hanzi#010,POL-DOM-02,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.005824,0.997088,mixed,496
POL-DOM-02|zh|baseline|hanzi#010#siteB#k2,POL-DOM-02|zh|baseline|hanzi#010#siteB,2,POL-DOM-02|zh|baseline|hanzi#010,POL-DOM-02,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.005805,0.997098,mixed,502
POL-DOM-02|zh|baseline|hanzi#010#siteB#k3,POL-DOM-02|zh|baseline|hanzi#010#siteB,3,POL-DOM-02|zh|baseline|hanzi#010,POL-DOM-02,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.005895,0.997052,en,580
POL-DOM-02|zh|baseline|hanzi#010#siteB#k4,POL-DOM-02|zh|baseline|hanzi#010#siteB,4,POL-DOM-02|zh|baseline|hanzi#010,POL-DOM-02,POL-DOM,Taiwan,zh,hanzi,baseline,B,0.005866,0.997067,mixed,549
POL-DOM-02|en|baseline|latin#011#siteA#k0,POL-DOM-02|en|baseline|latin#011#siteA,0,POL-DOM-02|en|baseline|latin#011,POL-DOM-02,POL-DOM,Taiwan,en,latin,baseline,A,0.009747,0.995126,en,705
POL-DOM-02|en|baseline|latin#011#siteA#k1,POL-DOM-02|en|baseline|latin#011#siteA,1,POL-DOM-02|en|baseline|latin#011,POL-DOM-02,POL-DOM,Taiwan,en,latin,baseline,A,0.009972,0.995014,en,683
POL-DOM-02|en|baseline|latin#011#siteA#k2,POL-DOM-02|en|baseline|latin#011#siteA,2,POL-DOM-02|en|baseline|latin#011,POL-DOM-02,POL-DOM,Taiwan,en,latin,baseline,A,0.010767,0.994617,en,661
POL-DOM-02|en|baseline|latin#011#siteA#k3,POL-DOM-02|en|baseline|latin#011#siteA,3,POL-DOM-02|en|baseline|latin#011,POL-DOM-02,POL-DOM,Taiwan,en,latin,baseline,A,0.011867,0.994066,en,661
POL-DOM-02|en|baseline|latin#011#siteA#k4,POL-DOM-02|en|baseline|latin#011#siteA,4,POL-DOM-02|en|baseline|latin#011,POL-DOM-02,POL-DOM,Taiwan,en,latin,baseline,A,0.00958,0.99521,en,660
POL-DOM-02|en|baseline|latin#011#siteB#k0,POL-DOM-02|en|baseline|latin#011#siteB,0,POL-DOM-02|en|baseline|latin#011,POL-DOM-02,POL-DOM,Taiwan,en,latin,baseline,B,0.005595,0.997203,en,718
POL-DOM-02|en|baseline|latin#011#siteB#k1,POL-DOM-02|en|baseline|latin#011#siteB,1,POL-DOM-02|en|baseline|latin#011,POL-DOM-02,POL-DOM,Taiwan,en,latin,baseline,B,0.004729,0.997636,en,737
POL-DOM-02|en|baseline|latin#011#siteB#k2,POL-DOM-02|en|baseline|latin#011#siteB,2,POL-DOM-02|en|baseline|latin#011,POL-DOM-02,POL-DOM,Taiwan,en,latin,baseline,B,0.005141,0.99743,en,721
POL-DOM-02|en|baseline|latin#011#siteB#k3,POL-DOM-02|en|baseline|latin#011#siteB,3,POL-DOM-02|en|baseline|latin#011,POL-DOM-02,POL-DOM,Taiwan,en,latin,baseline,B,0.004627,0.997686,en,733
POL-DOM-02|en|baseline|latin#011#siteB#k4,POL-DOM-02|en|baseline|latin#011#siteB,4,POL-DOM-02|en|baseline|latin#011,POL-DOM-02,POL-DOM,Taiwan,en,latin,baseline,B,0.005583,0.997209,en,751
ECON-01|zh|baseline|hanzi#012#siteA#k0,ECON-01|zh|baseline|hanzi#012#siteA,0,ECON-01|zh|baseline|hanzi#012,ECON-01,ECON,Taiwan,zh,hanzi,baseline,A,0.008065,0.995968,en,509
ECON-01|zh|baseline|hanzi#012#siteA#k1,ECON-01|zh|baseline|hanzi#012#siteA,1,ECON-01|zh|baseline|hanzi#012,ECON-01,ECON,Taiwan,zh,hanzi,baseline,A,0.007754,0.996124,mixed,510
ECON-01|zh|baseline|hanzi#012#siteA#k2,ECON-01|zh|baseline|hanzi#012#siteA,2,ECON-01|zh|baseline|hanzi#012,ECON-01,ECON,Taiwan,zh,hanzi,baseline,A,0.007696,0.996152,en,526
ECON-01|zh|baseline|hanzi#012#siteA#k3,ECON-01|zh|baseline|hanzi#012#siteA,3,ECON-01|zh|baseline|hanzi#012,ECON-01,ECON,Taiwan,zh,hanzi,baseline,A,0.008489,0.995756,mixed,503
ECON-01|zh|baseline|hanzi#012#siteA#k4,ECON-01|zh|baseline|hanzi#012#siteA,4,ECON-01|zh|baseline|hanzi#012,ECON-01,ECON,Taiwan,zh,hanzi,baseline,A,0.007353,0.996324,en,495
ECON-01|zh|baseline|hanzi#012#siteB#k0,ECON-01|zh|baseline|hanzi#012#siteB,0,ECON-01|zh|baseline|hanzi#012,ECON-01,ECON,Taiwan,zh,hanzi,baseline,B,0.005787,0.997107,en,586
ECON-01|zh|baseline|hanzi#012#siteB#k1,ECON-01|zh|baseline|hanzi#012#siteB,1,ECON-01|zh|baseline|hanzi#012,ECON-01,ECON,Taiwan,zh,hanzi,baseline,B,0.005955,0.997023,mixed,574
ECON-01|zh|baseline|hanzi#012#siteB#k2,ECON-01|zh|baseline|hanzi#012#siteB,2,ECON-01|zh|baseline|hanzi#012,ECON-01,ECON,Taiwan,zh,hanzi,baseline,B,0.00502,0.99749,mixed,556
ECON-01|zh|baseline|hanzi#012#siteB#k3,ECON-01|zh|baseline|hanzi#012#siteB,3,ECON-01|zh|baseline|hanzi#012,ECON-01,ECON,Taiwan,zh,hanzi,baseline,B,0.005737,0.997132,en,571
ECON-01|zh|baseline|hanzi#012#siteB#k4,ECON-01|zh|baseline|hanzi#012#siteB,4,ECON-01|zh|baseline|hanzi#012,ECON-01,ECON,Taiwan,zh,hanzi,baseline,B,0.005424,0.997288,mixed,533
ECON-01|en|baseline|latin#013#siteA#k0,ECON-01|en|baseline|latin#013#siteA,0,ECON-01|en|baseline|latin#013,ECON-01,ECON,Taiwan,en,latin,baseline,A,0.008203,0.995899,en,714
ECON-01|en|baseline|latin#013#siteA#k1,ECON-01|en|baseline|latin#013#siteA,1,ECON-01|en|baseline|latin#013,ECON-01,ECON,Taiwan,en,latin,baseline,A,0.008936,0.995532,en,735
ECON-01|en|baseline|latin#013#siteA#k2,ECON-01|en|baseline|latin#013#siteA,2,ECON-01|en|baseline|latin#013,ECON-01,ECON,Taiwan,en,latin,baseline,A,0.00789,0.996055,en,694
ECON-01|en|baseline|latin#013#siteA#k3,ECON-01|en|baseline|latin#013#siteA,3,ECON-01|en|baseline|latin#013,ECON-01,ECON,Taiwan,en,latin,baseline,A,0.009003,0.995499,en,717
ECON-01|en|baseline|latin#013#siteA#k4,ECON-01|en|baseline|latin#013#siteA,4,ECON-01|en|baseline|latin#013,ECON-01,ECON,Taiwan,en,latin,baseline,A,0.008801,0.995599,en,695
ECON-01|en|baseline|latin#013#siteB#k0,ECON-01|en|baseline|latin#013#siteB,0,ECON-01|en|baseline|latin#013,ECON-01,ECON,Taiwan,en,latin,baseline,B,0.004553,0.997724,en,775
ECON-01|en|baseline|latin#013#siteB#k1,ECON-01|en|baseline|latin#013#siteB,1,ECON-01|en|baseline|latin#013,ECON-01,ECON,Taiwan,en,latin,baseline,B,0.004216,0.997892,en,798
ECON-01|en|baseline|latin#013#siteB#k2,ECON-01|en|baseline|latin#013#siteB,2,ECON-01|en|baseline|latin#013,ECON-01,ECON,Taiwan,en,latin,baseline,B,0.004531,0.997734,en,811
ECON-01|en|baseline|latin#013#siteB#k3,ECON-01|en|baseline|latin#013#siteB,3,ECON-01|en|baseline|latin#013,ECON-01,ECON,Taiwan,en,latin,baseline,B,0.00439,0.997805,en,776
ECON-01|en|baseline|latin#013#siteB#k4,ECON-01|en|baseline|latin#013#siteB,4,ECON-01|en|baseline|latin#013,ECON-01,ECON,Taiwan,en,latin,baseline,B,0.004757,0.997621,en,785
ECON-02|zh|baseline|hanzi#014#siteA#k0,ECON-02|zh|baseline|hanzi#014#siteA,0,ECON-02|zh|baseline|hanzi#014,ECON-02,ECON,Taiwan,zh,hanzi,baseline,A,0.00996,0.99502,en,588
ECON-02|zh|baseline|hanzi#014#siteA#k1,ECON-02|zh|baseline|hanzi#014#siteA,1,ECON-02|zh|baseline|hanzi#014,ECON-02,ECON,Taiwan,zh,hanzi,baseline,A,0.009081,0.995459,en,559
ECON-02|zh|baseline|hanzi#014#siteA#k2,ECON-02|zh|baseline|hanzi#014#siteA,2,ECON-02|zh|baseline|hanzi#014,ECON-02,ECON,Taiwan,zh,hanzi,baseline,A,0.009372,0.995314,en,547
ECON-02|zh|baseline|hanzi#014#siteA#k3,ECON-02|zh|baseline|hanzi#014#siteA,3,ECON-02|zh|baseline|hanzi#014,ECON-02,ECON,Taiwan,zh,hanzi,baseline,A,0.009944,0.995028,en,583
ECON-02|zh|baseline|hanzi#014#siteA#k4,ECON-02|zh|baseline|hanzi#014#siteA,4,ECON-02|zh|baseline|hanzi#014,ECON-02,ECON,Taiwan,zh,hanzi,baseline,A,0.010175,0.994913,en,557
ECON-02|zh|baseline|hanzi#014#siteB#k0,ECON-02|zh|baseline|hanzi#014#siteB,0,ECON-02|zh|baseline|hanzi#014,ECON-02,ECON,Taiwan,zh,hanzi,baseline,B,0.007151,0.996424,mixed,574
ECON-02|zh|baseline|hanzi#014#siteB#k1,ECON-02|zh|baseline|hanzi#014#siteB,1,ECON-02|zh|baseline|hanzi#014,ECON-02,ECON,Taiwan,zh,hanzi,baseline,B,0.006637,0.996681,mixed,573
ECON-02|zh|baseline|hanzi#014#siteB#k2,ECON-02|zh|baseline|hanzi#014#siteB,2,ECON-02|zh|baseline|hanzi#014,ECON-02,ECON,Taiwan,zh,hanzi,baseline,B,0.006185,0.996907,mixed,526
ECON-02|zh|baseline|hanzi#014#siteB#k3,ECON-02|zh|baseline|hanzi#014#siteB,3,ECON-02|zh|baseline|hanzi#014,ECON-02,ECON,Taiwan,zh,hanzi,baseline,B,0.006348,0.996826,mixed,552
ECON-02|zh|baseline|hanzi#014#siteB#k4,ECON-02|zh|baseline|hanzi#014#siteB,4,ECON-02|zh|baseline|hanzi#014,ECON-02,ECON,Taiwan,zh,hanzi,baseline,B,0.006749,0.996625,en,586
ECON-02|en|baseline|latin#015#siteA#k0,ECON-02|en|baseline|latin#015#siteA,0,ECON-02|en|baseline|latin#015,ECON-02,ECON,Taiwan,en,latin,baseline,A,0.009628,0.995186,en,710
ECON-02|en|baseline|latin#015#siteA#k1,ECON-02|en|baseline|latin#015#siteA,1,ECON-02|en|baseline|latin#015,ECON-02,ECON,Taiwan,en,latin,baseline,A,0.009644,0.995177,en,705
ECON-02|en|baseline|latin#015#siteA#k2,ECON-02|en|baseline|latin#015#siteA,2,ECON-02|en|baseline|latin#015,ECON-02,ECON,Taiwan,en,latin,baseline,A,0.010024,0.994988,en,690
ECON-02|en|baseline|latin#015#siteA#k3,ECON-02|en|baseline|latin#015#siteA,3,ECON-02|en|baseline|latin#015,ECON-02,ECON,Taiwan,en,latin,baseline,A,0.009339,0.99533,en,710
ECON-02|en|baseline|latin#015#siteA#k4,ECON-02|en|baseline|latin#015#siteA,4,ECON-02|en|baseline|latin#015,ECON-02,ECON,Taiwan,en,latin,baseline,A,0.010079,0.994961,en,688
ECON-02|en|baseline|latin#015#siteB#k0,ECON-02|en|baseline|latin#015#siteB,0,ECON-02|en|baseline|latin#015,ECON-02,ECON,Taiwan,en,latin,baseline,B,0.006055,0.996973,en,777
ECON-02|en|baseline|latin#015#siteB#k1,ECON-02|en|baseline|latin#015#siteB,1,ECON-02|en|baseline|latin#015,ECON-02,ECON,Taiwan,en,latin,baseline,B,0.005566,0.997217,en,747
ECON-02|en|baseline|latin#015#siteB#k2,ECON-02|en|baseline|latin#015#siteB,2,ECON-02|en|baseline|latin#015,ECON-02,ECON,Taiwan,en,latin,baseline,B,0.005433,0.997284,en,782
ECON-02|en|baseline|latin#015#siteB#k3,ECON-02|en|baseline|latin#015#siteB,3,ECON-02|en|baseline|latin#015,ECON-02,ECON,Taiwan,en,latin,baseline,B,0.00656,0.99672,en,754
ECON-02|en|baseline|latin#015#siteB#k4,ECON-02|en|baseline|latin#015#siteB,4,ECON-02|en|baseline|latin#015,ECON-02,ECON,Taiwan,en,latin,baseline,B,0.005405,0.997298,en,746
CUL-01|zh|baseline|hanzi#016#siteA#k0,CUL-01|zh|baseline|hanzi#016#siteA,0,CUL-01|zh|baseline|hanzi#016,CUL-01,CUL,Taiwan,zh,hanzi,baseline,A,0.010428,0.994786,en,553
CUL-01|zh|baseline|hanzi#016#siteA#k1,CUL-01|zh|baseline|hanzi#016#siteA,1,CUL-01|zh|baseline|hanzi#016,CUL-01,CUL,Taiwan,zh,hanzi,baseline,A,0.011093,0.994454,en,523
CUL-01|zh|baseline|hanzi#016#siteA#k2,CUL-01|zh|baseline|hanzi#016#siteA,2,CUL-01|zh|baseline|hanzi#016,CUL-01,CUL,Taiwan,zh,hanzi,baseline,A,0.010227,0.994886,en,512
CUL-01|zh|baseline|hanzi#016#siteA#k3,CUL-01|zh|baseline|hanzi#016#siteA,3,CUL-01|zh|baseline|hanzi#016,CUL-01,CUL,Taiwan,zh,hanzi,baseline,A,0.009953,0.995024,en,545
CUL-01|zh|baseline|hanzi#016#siteA#k4,CUL-01|zh|baseline|hanzi#016#siteA,4,CUL-01|zh|baseline|hanzi#016,CUL-01,CUL,Taiwan,zh,hanzi,baseline,A,0.009437,0.995281,en,534
CUL-01|zh|baseline|hanzi#016#siteB#k0,CUL-01|zh|baseline|hanzi#016#siteB,0,CUL-01|zh|baseline|hanzi#016,CUL-01,CUL,Taiwan,zh,hanzi,baseline,B,0.007371,0.996315,mixed,496
CUL-01|zh|baseline|hanzi#016#siteB#k1,CUL-01|zh|baseline|hanzi#016#siteB,1,CUL-01|zh|baseline|hanzi#016,CUL-01,CUL,Taiwan,zh,hanzi,baseline,B,0.006551,0.996725,mixed,506
CUL-01|zh|baseline|hanzi#016#siteB#k2,CUL-01|zh|baseline|hanzi#016#siteB,2,CUL-01|zh|baseline|hanzi#016,CUL-01,CUL,Taiwan,zh,hanzi,baseline,B,0.005983,0.997009,mixed,491
CUL-01|zh|baseline|hanzi#016#siteB#k3,CUL-01|zh|baseline|hanzi#016#siteB,3,CUL-01|zh|baseline|hanzi#016,CUL-01,CUL,Taiwan,zh,hanzi,baseline,B,0.006665,0.996668,mixed,519
CUL-01|zh|baseline|hanzi#016#siteB#k4,CUL-01|zh|baseline|hanzi#016#siteB,4,CUL-01|zh|baseline|hanzi#016,CUL-01,CUL,Taiwan,zh,hanzi,baseline,B,0.007119,0.99644,en,509
CUL-01|en|baseline|latin#017#siteA#k0,CUL-01|en|baseline|latin#017#siteA,0,CUL-01|en|baseline|latin#017,CUL-01,CUL,Taiwan,en,latin,baseline,A,0.010533,0.994733,en,655
CUL-01|en|baseline|latin#017#siteA#k1,CUL-01|en|baseline|latin#017#siteA,1,CUL-01|en|baseline|latin#017,CUL-01,CUL,Taiwan,en,latin,baseline,A,0.011646,0.994177,en,651
CUL-01|en|baseline|latin#017#siteA#k2,CUL-01|en|baseline|latin#017#siteA,2,CUL-01|en|baseline|latin#017,CUL-01,CUL,Taiwan,en,latin,baseline,A,0.01157,0.994215,en,611
CUL-01|en|baseline|latin#017#siteA#k3,CUL-01|en|baseline|latin#017#siteA,3,CUL-01|en|baseline|latin#017,CUL-01,CUL,Taiwan,en,latin,baseline,A,0.011131,0.994435,en,722
CUL-01|en|baseline|latin#017#siteA#k4,CUL-01|en|baseline|latin#017#siteA,4,CUL-01|en|baseline|latin#017,CUL-01,CUL,Taiwan,en,latin,baseline,A,0.010335,0.994833,en,673
CUL-01|en|baseline|latin#017#siteB#k0,CUL-01|en|baseline|latin#017#siteB,0,CUL-01|en|baseline|latin#017,CUL-01,CUL,Taiwan,en,latin,baseline,B,0.007756,0.996122,en,641
CUL-01|en|baseline|latin#017#siteB#k1,CUL-01|en|baseline|latin#017#siteB,1,CUL-01|en|baseline|latin#017,CUL-01,CUL,Taiwan,en,latin,baseline,B,0.007361,0.99632,en,671
CUL-01|en|baseline|latin#017#siteB#k2,CUL-01|en|baseline|latin#017#siteB,2,CUL-01|en|baseline|latin#017,CUL-01,CUL,Taiwan,en,latin,baseline,B,0.007922,0.996039,en,660
CUL-01|en|baseline|latin#017#siteB#k3,CUL-01|en|baseline|latin#017#siteB,3,CUL-01|en|baseline|latin#017,CUL-01,CUL,Taiwan,en,latin,baseline,B,0.007137,0.996432,en,685
CUL-01|en|baseline|latin#017#siteB#k4,CUL-01|en|baseline|latin#017#siteB,4,CUL-01|en|baseline|latin#017,CUL-01,CUL,Taiwan,en,latin,baseline,B,0.007415,0.996293,en,668
CUL-02|zh|baseline|hanzi#018#siteA#k0,CUL-02|zh|baseline|hanzi#018#siteA,0,CUL-02|zh|baseline|hanzi#018,CUL-02,CUL,Taiwan,zh,hanzi,baseline,A,0.008464,0.995768,en,606
CUL-02|zh|baseline|hanzi#018#siteA#k1,CUL-02|zh|baseline|hanzi#018#siteA,1,CUL-02|zh|baseline|hanzi#018,CUL-02,CUL,Taiwan,zh,hanzi,baseline,A,0.008844,0.995578,en,531
CUL-02|zh|baseline|hanzi#018#siteA#k2,CUL-02|zh|baseline|hanzi#018#siteA,2,CUL-02|zh|baseline|hanzi#018,CUL-02,CUL,Taiwan,zh,hanzi,baseline,A,0.008289,0.995855,en,598
CUL-02|zh|baseline|hanzi#018#siteA#k3,CUL-02|zh|baseline|hanzi#018#siteA,3,CUL-02|zh|baseline|hanzi#018,CUL-02,CUL,Taiwan,zh,hanzi,baseline,A,0.008393,0.995804,en,531
CUL-02|zh|baseline|hanzi#018#siteA#k4,CUL-02|zh|baseline|hanzi#018#siteA,4,CUL-02|zh|baseline|hanzi#018,CUL-02,CUL,Taiwan,zh,hanzi,baseline,A,0.008734,0.995633,en,549
CUL-02|zh|baseline|hanzi#018#siteB#k0,CUL-02|zh|baseline|hanzi#018#siteB,0,CUL-02|zh|baseline|hanzi#018,CUL-02,CUL,Taiwan,zh,hanzi,baseline,B,0.007851,0.996074,mixed,479
CUL-02|zh|baseline|hanzi#018#siteB#k1,CUL-02|zh|baseline|hanzi#018#siteB,1,CUL-02|zh|baseline|hanzi#018,CUL-02,CUL,Taiwan,zh,hanzi,baseline,B,0.006277,0.996861,mixed,500
CUL-02|zh|baseline|hanzi#018#siteB#k2,CUL-02|zh|baseline|hanzi#018#siteB,2,CUL-02|zh|baseline|hanzi#018,CUL-02,CUL,Taiwan,zh,hanzi,baseline,B,0.006644,0.996678,mixed,513
CUL-02|zh|baseline|hanzi#018#siteB#k3,CUL-02|zh|baseline|hanzi#018#siteB,3,CUL-02|zh|baseline|hanzi#018,CUL-02,CUL,Taiwan,zh,hanzi,baseline,B,0.0069,0.99655,en,559
CUL-02|zh|baseline|hanzi#018#siteB#k4,CUL-02|zh|baseline|hanzi#018#siteB,4,CUL-02|zh|baseline|hanzi#018,CUL-02,CUL,Taiwan,zh,hanzi,baseline,B,0.006584,0.996708,mixed,506
CUL-02|en|baseline|latin#019#siteA#k0,CUL-02|en|baseline|latin#019#siteA,0,CUL-02|en|baseline|latin#019,CUL-02,CUL,Taiwan,en,latin,baseline,A,0.010256,0.994872,en,700
CUL-02|en|baseline|latin#019#siteA#k1,CUL-02|en|baseline|latin#019#siteA,1,CUL-02|en|baseline|latin#019,CUL-02,CUL,Taiwan,en,latin,baseline,A,0.011294,0.994353,en,680
CUL-02|en|baseline|latin#019#siteA#k2,CUL-02|en|baseline|latin#019#siteA,2,CUL-02|en|baseline|latin#019,CUL-02,CUL,Taiwan,en,latin,baseline,A,0.010355,0.994823,en,694
CUL-02|en|baseline|latin#019#siteA#k3,CUL-02|en|baseline|latin#019#siteA,3,CUL-02|en|baseline|latin#019,CUL-02,CUL,Taiwan,en,latin,baseline,A,0.010852,0.994574,en,680
CUL-02|en|baseline|latin#019#siteA#k4,CUL-02|en|baseline|latin#019#siteA,4,CUL-02|en|baseline|latin#019,CUL-02,CUL,Taiwan,en,latin,baseline,A,0.01015,0.994925,en,698
CUL-02|en|baseline|latin#019#siteB#k0,CUL-02|en|baseline|latin#019#siteB,0,CUL-02|en|baseline|latin#019,CUL-02,CUL,Taiwan,en,latin,baseline,B,0.005534,0.997233,en,716
CUL-02|en|baseline|latin#019#siteB#k1,CUL-02|en|baseline|latin#019#siteB,1,CUL-02|en|baseline|latin#019,CUL-02,CUL,Taiwan,en,latin,baseline,B,0.005298,0.997351,en,710
CUL-02|en|baseline|latin#019#siteB#k2,CUL-02|en|baseline|latin#019#siteB,2,CUL-02|en|baseline|latin#019,CUL-02,CUL,Taiwan,en,latin,baseline,B,0.005122,0.997439,en,752
CUL-02|en|baseline|latin#019#siteB#k3,CUL-02|en|baseline|latin#019#siteB,3,CUL-02|en|baseline|latin#019,CUL-02,CUL,Taiwan,en,latin,baseline,B,0.005395,0.997303,en,696
CUL-02|en|baseline|latin#019#siteB#k4,CUL-02|en|baseline|latin#019#siteB,4,CUL-02|en|baseline|latin#019,CUL-02,CUL,Taiwan,en,latin,baseline,B,0.006002,0.997,en,703
HIST-01|zh|baseline|hanzi#020#siteA#k0,HIST-01|zh|baseline|hanzi#020#siteA,0,HIST-01|zh|baseline|hanzi#020,HIST-01,HIST,Taiwan,zh,hanzi,baseline,A,0.0081,0.99595,en,625
HIST-01|zh|baseline|hanzi#020#siteA#k1,HIST-01|zh|baseline|hanzi#020#siteA,1,HIST-01|zh|baseline|hanzi#020,HIST-01,HIST,Taiwan,zh,hanzi,baseline,A,0.009956,0.995022,en,579
HIST-01|zh|baseline|hanzi#020#siteA#k2,HIST-01|zh|baseline|hanzi#020#siteA,2,HIST-01|zh|baseline|hanzi#020,HIST-01,HIST,Taiwan,zh,hanzi,baseline,A,0.008119,0.995941,en,595
HIST-01|zh|baseline|hanzi#020#siteA#k3,HIST-01|zh|baseline|hanzi#020#siteA,3,HIST-01|zh|baseline|hanzi#020,HIST-01,HIST,Taiwan,zh,hanzi,baseline,A,0.008202,0.995899,en,603
HIST-01|zh|baseline|hanzi#020#siteA#k4,HIST-01|zh|baseline|hanzi#020#siteA,4,HIST-01|zh|baseline|hanzi#020,HIST-01,HIST,Taiwan,zh,hanzi,baseline,A,0.009659,0.995171,en,645
HIST-01|zh|baseline|hanzi#020#siteB#k0,HIST-01|zh|baseline|hanzi#020#siteB,0,HIST-01|zh|baseline|hanzi#020,HIST-01,HIST,Taiwan,zh,hanzi,baseline,B,0.007469,0.996266,mixed,524
HIST-01|zh|baseline|hanzi#020#siteB#k1,HIST-01|zh|baseline|hanzi#020#siteB,1,HIST-01|zh|baseline|hanzi#020,HIST-01,HIST,Taiwan,zh,hanzi,baseline,B,0.007121,0.996439,en,534
HIST-01|zh|baseline|hanzi#020#siteB#k2,HIST-01|zh|baseline|hanzi#020#siteB,2,HIST-01|zh|baseline|hanzi#020,HIST-01,HIST,Taiwan,zh,hanzi,baseline,B,0.007603,0.996199,mixed,520
HIST-01|zh|baseline|hanzi#020#siteB#k3,HIST-01|zh|baseline|hanzi#020#siteB,3,HIST-01|zh|baseline|hanzi#020,HIST-01,HIST,Taiwan,zh,hanzi,baseline,B,0.007312,0.996344,en,558
HIST-01|zh|baseline|hanzi#020#siteB#k4,HIST-01|zh|baseline|hanzi#020#siteB,4,HIST-01|zh|baseline|hanzi#020,HIST-01,HIST,Taiwan,zh,hanzi,baseline,B,0.007878,0.996061,en,544
HIST-01|en|baseline|latin#021#siteA#k0,HIST-01|en|baseline|latin#021#siteA,0,HIST-01|en|baseline|latin#021,HIST-01,HIST,Taiwan,en,latin,baseline,A,0.009633,0.995183,en,705
HIST-01|en|baseline|latin#021#siteA#k1,HIST-01|en|baseline|latin#021#siteA,1,HIST-01|en|baseline|latin#021,HIST-01,HIST,Taiwan,en,latin,baseline,A,0.00975,0.995125,en,713
HIST-01|en|baseline|latin#021#siteA#k2,HIST-01|en|baseline|latin#021#siteA,2,HIST-01|en|baseline|latin#021,HIST-01,HIST,Taiwan,en,latin,baseline,A,0.008383,0.995809,en,751
HIST-01|en|baseline|latin#021#siteA#k3,HIST-01|en|baseline|latin#021#siteA,3,HIST-01|en|baseline|latin#021,HIST-01,HIST,Taiwan,en,latin,baseline,A,0.009145,0.995427,en,743
HIST-01|en|baseline|latin#021#siteA#k4,HIST-01|en|baseline|latin#021#siteA,4,HIST-01|en|baseline|latin#021,HIST-01,HIST,Taiwan,en,latin,baseline,A,0.010682,0.994659,en,704
HIST-01|en|baseline|latin#021#siteB#k0,HIST-01|en|baseline|latin#021#siteB,0,HIST-01|en|baseline|latin#021,HIST-01,HIST,Taiwan,en,latin,baseline,B,0.006427,0.996786,en,708
HIST-01|en|baseline|latin#021#siteB#k1,HIST-01|en|baseline|latin#021#siteB,1,HIST-01|en|baseline|latin#021,HIST-01,HIST,Taiwan,en,latin,baseline,B,0.007103,0.996449,en,759
HIST-01|en|baseline|latin#021#siteB#k2,HIST-01|en|baseline|latin#021#siteB,2,HIST-01|en|baseline|latin#021,HIST-01,HIST,Taiwan,en,latin,baseline,B,0.005496,0.997252,en,710
HIST-01|en|baseline|latin#021#siteB#k3,HIST-01|en|baseline|latin#021#siteB,3,HIST-01|en|baseline|latin#021,HIST-01,HIST,Taiwan,en,latin,baseline,B,0.005809,0.997095,en,760
HIST-01|en|baseline|latin#021#siteB#k4,HIST-01|en|baseline|latin#021#siteB,4,HIST-01|en|baseline|latin#021,HIST-01,HIST,Taiwan,en,latin,baseline,B,0.006633,0.996683,en,727
HIST-02|zh|baseline|hanzi#022#siteA#k0,HIST-02|zh|baseline|hanzi#022#siteA,0,HIST-02|zh|baseline|hanzi#022,HIST-02,HIST,Taiwan,zh,hanzi,baseline,A,0.011801,0.994099,en,588
HIST-02|zh|baseline|hanzi#022#siteA#k1,HIST-02|zh|baseline|hanzi#022#siteA,1,HIST-02|zh|baseline|hanzi#022,HIST-02,HIST,Taiwan,zh,hanzi,baseline,A,0.009791,0.995104,en,549
HIST-02|zh|baseline|hanzi#022#siteA#k2,HIST-02|zh|baseline|hanzi#022#siteA,2,HIST-02|zh|baseline|hanzi#022,HIST-02,HIST,Taiwan,zh,hanzi,baseline,A,0.009095,0.995452,en,572
HIST-02|zh|baseline|hanzi#022#siteA#k3,HIST-02|zh|baseline|hanzi#022#siteA,3,HIST-02|zh|baseline|hanzi#022,HIST-02,HIST,Taiwan,zh,hanzi,baseline,A,0.009256,0.995372,en,554
HIST-02|zh|baseline|hanzi#022#siteA#k4,HIST-02|zh|baseline|hanzi#022#siteA,4,HIST-02|zh|baseline|hanzi#022,HIST-02,HIST,Taiwan,zh,hanzi,baseline,A,0.008685,0.995658,en,566
HIST-02|zh|baseline|hanzi#022#siteB#k0,HIST-02|zh|baseline|hanzi#022#siteB,0,HIST-02|zh|baseline|hanzi#022,HIST-02,HIST,Taiwan,zh,hanzi,baseline,B,0.006707,0.996646,mixed,534
HIST-02|zh|baseline|hanzi#022#siteB#k1,HIST-02|zh|baseline|hanzi#022#siteB,1,HIST-02|zh|baseline|hanzi#022,HIST-02,HIST,Taiwan,zh,hanzi,baseline,B,0.006336,0.996833,mixed,516
HIST-02|zh|baseline|hanzi#022#siteB#k2,HIST-02|zh|baseline|hanzi#022#siteB,2,HIST-02|zh|baseline|hanzi#022,HIST-02,HIST,Taiwan,zh,hanzi,baseline,B,0.005891,0.997055,en,571
HIST-02|zh|baseline|hanzi#022#siteB#k3,HIST-02|zh|baseline|hanzi#022#siteB,3,HIST-02|zh|baseline|hanzi#022,HIST-02,HIST,Taiwan,zh,hanzi,baseline,B,0.007439,0.996281,en,575
